user_id,day,time_window,scs_pos_1,scs_neg_1,scs_pos_2,scs_neg_2,scs_neg_3,scs_pos_3,scs_pos_4,scs_neg_4,neg_aff_Moment,neg_aff_Day,neg_aff_Person,context_Moment,context_Day,context_Person,dec_Moment,dec_Day,dec_Person
PJqXChnGNy,11,3,1,1,2,2,1,1,-2,1,0.277115217851311,-0.615399688331841,-0.116101383407934,-0.306264380737831,1.21638098815808,0.655374210992755,0.859639642242346,0.105404320224401,-1.34502577413128
PJqXChnGNy,11,4,-1,2,2,2,1,-2,-2,1,-0.231092657344726,-0.615399688331841,-0.116101383407934,-0.306264380737831,1.21638098815808,0.655374210992755,-0.541795795774179,0.105404320224401,-1.34502577413128
PJqXChnGNy,11,5,1,2,1,1,1,1,-1,2,0.175473642812104,-0.615399688331841,-0.116101383407934,1.20337833477761,1.21638098815808,0.655374210992755,-0.462766879573377,0.105404320224401,-1.34502577413128
PJqXChnGNy,12,1,-1,2,1,1,1,1,-1,1,-0.609199316490578,1.58073571411333,-0.116101383407934,0.901449791674522,-0.229531840888853,0.655374210992755,0.374235911955396,-0.39642523228409,-1.34502577413128
PJqXChnGNy,12,2,-1,1,1,2,1,1,-2,2,-0.588871001482737,1.58073571411333,-0.116101383407934,0.901449791674522,-0.229531840888853,0.655374210992755,-0.0539376904614225,-0.39642523228409,-1.34502577413128
PJqXChnGNy,12,3,-1,1,3,2,-1,-1,-2,2,-0.121319756302382,1.58073571411333,-0.116101383407934,-2.11783563935636,-0.229531840888853,0.655374210992755,0.371504556301668,-0.39642523228409,-1.34502577413128
PJqXChnGNy,12,4,-1,1,1,2,1,-2,-2,2,0.0413067637603503,1.58073571411333,-0.116101383407934,-0.608192923840919,-0.229531840888853,0.655374210992755,0.450533472502469,-0.39642523228409,-1.34502577413128
PJqXChnGNy,12,5,-2,1,3,2,1,-2,-2,2,1.28133397923868,1.58073571411333,-0.116101383407934,0.901449791674522,-0.229531840888853,0.655374210992755,-1.15503957944211,-0.39642523228409,-1.34502577413128
PJqXChnGNy,13,4,-1,2,2,3,2,-2,-2,2,0.000650133744667228,2.45530290977734,-0.116101383407934,-0.00433583763474287,0.85490278089635,0.655374210992755,-0.00254066582879992,-1.04916474084383,-1.34502577413128
PJqXChnGNy,14,4,-1,2,2,1,1,-2,-2,1,0.000650133744667228,-0.881008984792761,-0.116101383407934,-0.00433583763474287,0.85490278089635,0.655374210992755,-0.00254066582879992,-0.411490065025562,-1.34502577413128
PJqXChnGNy,15,1,-2,1,2,2,1,-1,-2,-2,0.0453724267619182,0.298037160472789,-0.116101383407934,-0.306264380737831,-0.591010048150587,0.655374210992755,0.357687838669591,0.850616972458953,-1.34502577413128
PJqXChnGNy,15,2,-1,2,1,1,2,1,-2,-3,-0.442507133426279,0.298037160472789,-0.116101383407934,-0.306264380737831,-0.591010048150587,0.655374210992755,1.33906385449202,0.850616972458953,-1.34502577413128
PJqXChnGNy,15,3,-1,1,1,2,1,1,-2,1,-0.015612518261606,0.298037160472789,-0.116101383407934,-0.306264380737831,-0.591010048150587,0.655374210992755,1.59702907222963,0.850616972458953,-1.34502577413128
PJqXChnGNy,15,4,-1,2,-1,2,1,-1,-3,1,0.492595356934432,0.298037160472789,-0.116101383407934,1.20337833477761,-0.591010048150587,0.655374210992755,-1.95155741027602,0.850616972458953,-1.34502577413128
PJqXChnGNy,15,5,-1,1,1,2,1,-1,-3,-1,-0.0765974632851301,0.298037160472789,-0.116101383407934,-0.306264380737831,-0.591010048150587,0.655374210992755,-1.35492668425922,0.850616972458953,-1.34502577413128
PJqXChnGNy,16,1,-1,2,1,2,2,-2,-2,1,0.748732126033235,1.01712574357431,-0.116101383407934,-0.00433583763474287,-0.952488255412321,0.655374210992755,-0.351750933507642,-0.382385859733069,-1.34502577413128
PJqXChnGNy,16,2,-1,1,1,2,1,-1,-2,2,-0.0847287892882677,1.01712574357431,-0.116101383407934,-0.00433583763474287,-0.952488255412321,0.655374210992755,0.367703379260758,-0.382385859733069,-1.34502577413128
PJqXChnGNy,16,3,-1,1,1,3,1,-1,-2,1,-0.389653514405889,1.01712574357431,-0.116101383407934,-0.00433583763474287,-0.952488255412321,0.655374210992755,-0.856222096471534,-0.382385859733069,-1.34502577413128
PJqXChnGNy,16,4,1,2,1,2,1,1,-1,2,-0.0440721592725846,1.01712574357431,-0.116101383407934,-0.00433583763474287,-0.952488255412321,0.655374210992755,0.413783160787209,-0.382385859733069,-1.34502577413128
PJqXChnGNy,16,5,-1,1,1,1,2,2,-2,1,-0.227026994343158,1.01712574357431,-0.116101383407934,-0.00433583763474287,-0.952488255412321,0.655374210992755,0.413783160787209,-0.382385859733069,-1.34502577413128
PdMJioTieb,1,1,-2,-1,2,3,-2,-1,-3,1,0.000650133744667228,2.99357337553459,0.215730741594484,-0.00433583763474287,2.86939070678206,0.351794084146222,-0.00254066582879992,0.0242620991084403,-1.38785600742818
PdMJioTieb,2,1,1,1,2,2,1,1,-3,2,-0.458769785432551,0.444371957062094,0.215730741594484,-1.81590709625327,-2.19130419488222,0.351794084146222,0.333271208191093,-0.297625005050832,-1.38785600742818
PdMJioTieb,2,2,2,1,1,2,2,2,1,2,0.212064609826219,0.444371957062094,0.215730741594484,-1.81590709625327,-2.19130419488222,0.351794084146222,-0.326526431520674,-0.297625005050832,-1.38785600742818
PdMJioTieb,2,3,-2,1,1,2,3,2,1,2,2.54982083572799,0.444371957062094,0.215730741594484,2.71302105029305,-2.19130419488222,0.351794084146222,-0.454366484901656,-0.297625005050832,-1.38785600742818
PdMJioTieb,2,5,2,-2,2,2,3,1,-3,2,-2.65422780627944,0.444371957062094,0.215730741594484,2.71302105029305,-2.19130419488222,0.351794084146222,1.10512678551647,-0.297625005050832,-1.38785600742818
PdMJioTieb,3,2,-2,2,1,1,3,-2,-3,2,2.09446657955234,0.288893344499603,0.215730741594484,-3.02362126866563,-0.745391365835287,0.351794084146222,-1.31137872552261,1.06931797938086,-1.38785600742818
PdMJioTieb,3,3,1,-3,3,1,-2,2,-2,-3,-2.15415125708653,0.288893344499603,0.215730741594484,3.01494959339614,-0.745391365835287,0.351794084146222,2.90870970429433,1.06931797938086,-1.38785600742818
PdMJioTieb,3,5,-2,-2,2,2,-3,1,-2,1,-1.62561506688265,0.288893344499603,0.215730741594484,3.01494959339614,-0.745391365835287,0.351794084146222,-0.140788439816426,1.06931797938086,-1.38785600742818
PdMJioTieb,4,1,-1,1,2,1,1,-2,-3,2,0.44787306391718,1.55215707156984,0.215730741594484,1.00209263937555,-0.142927687065729,0.351794084146222,0.982900923787956,0.368441500074048,-1.38785600742818
PdMJioTieb,4,3,-1,3,3,3,1,1,3,3,-1.21904876672582,1.55215707156984,0.215730741594484,-3.52683550717077,-0.142927687065729,0.351794084146222,-0.437906757372738,0.368441500074048,-1.38785600742818
PdMJioTieb,4,4,2,1,1,2,2,2,2,2,0.773126104042645,1.55215707156984,0.215730741594484,2.51173535489099,-0.142927687065729,0.351794084146222,-0.552616163901618,0.368441500074048,-1.38785600742818
PdMJioTieb,5,1,3,2,1,-1,3,3,-2,3,-1.7475849569297,-1.23350140350811,0.215730741594484,1.5053068778807,-0.745391365835287,0.351794084146222,-1.45560284786859,0.374214183875529,-1.38785600742818
PdMJioTieb,5,2,1,1,2,1,-2,2,-3,1,0.488529693932864,-1.23350140350811,0.215730741594484,-3.02362126866563,-0.745391365835287,0.351794084146222,0.564566914962628,0.374214183875529,-1.38785600742818
PdMJioTieb,5,3,-1,-3,2,2,-3,1,-3,1,1.26100566423084,-1.23350140350811,0.215730741594484,1.5053068778807,-0.745391365835287,0.351794084146222,0.883413935419562,0.374214183875529,-1.38785600742818
PdMJioTieb,6,4,-3,3,2,3,3,-3,-3,2,0.000650133744667228,2.23237600153073,0.215730741594484,-0.00433583763474287,1.06199967047338,0.351794084146222,-0.00254066582879992,-1.86233868242015,-1.38785600742818
PdMJioTieb,8,1,1,-1,3,1,-2,1,-3,1,0.773126104042645,-1.65458931253152,0.215730741594484,1.5053068778807,-0.745391365835287,0.351794084146222,1.9063707311712,0.22964091842567,-1.38785600742818
PdMJioTieb,8,2,1,1,3,2,-1,2,-3,2,0.122620023791716,-1.65458931253152,0.215730741594484,1.5053068778807,-0.745391365835287,0.351794084146222,-1.03739095835647,0.22964091842567,-1.38785600742818
PdMJioTieb,8,3,2,2,2,2,2,2,2,3,-0.89379572660036,-1.65458931253152,0.215730741594484,-3.02362126866563,-0.745391365835287,0.351794084146222,-0.876601770301136,0.22964091842567,-1.38785600742818
PdMJioTieb,9,1,-3,-1,-3,2,-2,-1,-1,3,-0.0704989687827784,-2.35910177570531,0.215730741594484,-3.02362126866563,-0.745391365835287,0.351794084146222,-0.160861563938673,1.13010969238611,-1.38785600742818
PdMJioTieb,9,2,1,-3,1,1,2,3,2,1,0.0717992362721124,-2.35910177570531,0.215730741594484,3.01494959339614,-0.745391365835287,0.351794084146222,0.155780232281073,1.13010969238611,-1.38785600742818
PdMJioTieb,10,1,3,1,1,3,2,2,1,3,1.31521450425175,-0.240165823247759,0.215730741594484,-0.50755007613989,-1.9503187233744,0.351794084146222,-3.2541525188843,1.63843760158816,-1.38785600742818
PdMJioTieb,10,2,-3,2,2,1,-3,2,-3,-3,-2.99438827741065,-0.240165823247759,0.215730741594484,2.51173535489099,-1.9503187233744,0.351794084146222,0.726564051354588,1.63843760158816,-1.38785600742818
PdMJioTieb,11,2,-3,3,-1,1,3,-3,-3,3,-0.155200281315451,2.17839037216875,0.215730741594484,-0.00433583763474287,-4.36017343845263,0.351794084146222,-0.942853366754156,-0.793881154604501,-1.38785600742818
PdMJioTieb,11,3,-3,3,3,2,3,-3,-3,3,0.210709388825697,2.17839037216875,0.215730741594484,-0.00433583763474287,-4.36017343845263,0.351794084146222,1.87808473602191,-0.793881154604501,-1.38785600742818
PdMJioTieb,11,5,3,3,3,3,3,3,3,3,-0.0535587062762438,2.17839037216875,0.215730741594484,-0.00433583763474287,-4.36017343845263,0.351794084146222,-0.942853366754156,-0.793881154604501,-1.38785600742818
PdMJioTieb,12,1,-1,1,-1,-1,2,2,2,-2,-0.462835448434119,-0.313586279180046,0.215730741594484,-0.306264380737831,1.42347787773512,0.351794084146222,1.68620504144824,-0.494845451872149,-1.38785600742818
PdMJioTieb,12,2,2,2,1,1,-3,2,3,2,-0.21889566834002,-0.313586279180046,0.215730741594484,1.20337833477761,1.42347787773512,0.351794084146222,-0.202534540625198,-0.494845451872149,-1.38785600742818
PdMJioTieb,12,3,2,2,2,2,3,2,2,2,-0.991371638637999,-0.313586279180046,0.215730741594484,-0.306264380737831,1.42347787773512,0.351794084146222,-0.281563456825999,-0.494845451872149,-1.38785600742818
PdMJioTieb,12,4,2,2,1,2,3,2,2,2,1.54966773734219,-0.313586279180046,0.215730741594484,-0.306264380737831,1.42347787773512,0.351794084146222,-0.671325213261011,-0.494845451872149,-1.38785600742818
PdMJioTieb,12,5,3,3,2,3,2,3,3,3,0.126685686793285,-0.313586279180046,0.215730741594484,-0.306264380737831,1.42347787773512,0.351794084146222,-0.54348515988003,-0.494845451872149,-1.38785600742818
PdMJioTieb,13,4,2,2,2,2,2,2,2,2,0.000650133744667228,-0.21317300856677,0.215730741594484,-0.00433583763474287,1.06199967047338,0.351794084146222,-0.00254066582879992,-0.608176382103105,-1.38785600742818
PdMJioTieb,14,4,2,3,-1,2,3,2,2,2,0.000650133744667228,-1.42784966921122,0.215730741594484,-0.00433583763474287,1.06199967047338,0.351794084146222,-0.00254066582879992,-0.762298288227799,-1.38785600742818
PdMJioTieb,15,1,2,3,1,2,3,3,2,2,-0.324602906380797,0.288893344499603,0.215730741594484,0.750485520122978,0.158304152319049,0.351794084146222,0.0369737922716012,-0.570300429897772,-1.38785600742818
PdMJioTieb,15,3,2,2,-1,2,3,2,2,3,0.325903173870132,0.288893344499603,0.215730741594484,-0.759157195392463,0.158304152319049,0.351794084146222,-0.0420551239292006,-0.570300429897772,-1.38785600742818
PdMJioTieb,16,1,3,2,-1,2,2,2,2,3,-0.0467826012736298,0.634401372416249,0.215730741594484,-0.00433583763474287,1.06199967047338,0.351794084146222,0.152812439831895,-0.681335713929154,-1.38785600742818
PdMJioTieb,16,2,3,3,3,3,3,3,2,3,0.176828863812627,0.634401372416249,0.215730741594484,-0.00433583763474287,1.06199967047338,0.351794084146222,-0.39500714900472,-0.681335713929154,-1.38785600742818
PdMJioTieb,16,5,3,3,-1,3,3,3,3,3,-0.128095861304996,0.634401372416249,0.215730741594484,-0.00433583763474287,1.06199967047338,0.351794084146222,0.234572711686425,-0.681335713929154,-1.38785600742818
Qm2gAAJFHj,1,1,-2,1,2,2,1,-1,-1,2,0.695878507012847,1.43664806934622,0.0299089489004981,-0.00433583763474287,-0.322913711098135,-0.267509374620706,-0.551916562648654,-1.78272440483047,0.0979522621357322
Qm2gAAJFHj,1,2,-1,-2,2,1,1,1,-1,1,0.777191767044213,1.43664806934622,0.0299089489004981,-0.00433583763474287,-0.322913711098135,-0.267509374620706,0.238452486097823,-1.78272440483047,0.0979522621357322
Qm2gAAJFHj,1,3,-2,1,2,2,1,-1,-2,2,1.83426414745197,1.43664806934622,0.0299089489004981,-1.51397855315018,-0.322913711098135,-0.267509374620706,-0.898329893210942,-1.78272440483047,0.0979522621357322
Qm2gAAJFHj,1,4,1,-2,2,1,1,1,-1,1,-0.686446913520376,1.43664806934622,0.0299089489004981,-0.00433583763474287,-0.322913711098135,-0.267509374620706,0.560030862208486,-1.78272440483047,0.0979522621357322
Qm2gAAJFHj,1,5,2,-2,2,-2,-2,1,1,1,-2.61763683926532,1.43664806934622,0.0299089489004981,1.5053068778807,-0.322913711098135,-0.267509374620706,0.639059778409288,-1.78272440483047,0.0979522621357322
Qm2gAAJFHj,2,1,2,-2,1,1,-2,2,2,-1,0.231037703833538,0.867639535870994,0.0299089489004981,-1.01076431464504,-2.73276842617636,-0.267509374620706,0.372158659882781,-1.00913687049279,0.0979522621357322
Qm2gAAJFHj,2,2,2,-1,2,-2,-2,2,2,1,0.170052758810013,0.867639535870994,0.0299089489004981,0.498878400870404,-2.73276842617636,-0.267509374620706,-0.751493072573883,-1.00913687049279,0.0979522621357322
Qm2gAAJFHj,2,3,2,-2,2,-2,-2,1,2,-2,-0.39914006140955,0.867639535870994,0.0299089489004981,0.498878400870404,-2.73276842617636,-0.267509374620706,0.371712415204702,-1.00913687049279,0.0979522621357322
Qm2gAAJFHj,3,1,2,-2,2,-2,-2,2,2,-2,-0.548214371467054,-0.519791138731782,0.0299089489004981,-0.00433583763474287,1.48447732521054,-0.267509374620706,-2.66050969585719,0.447120598058523,0.0979522621357322
Qm2gAAJFHj,3,2,2,-2,2,-2,-2,2,2,-2,0.813782734058328,-0.519791138731782,0.0299089489004981,-0.00433583763474287,1.48447732521054,-0.267509374620706,-1.52645867220216,0.447120598058523,0.0979522621357322
Qm2gAAJFHj,3,3,2,-2,2,-2,-2,2,2,-2,0.691812844011279,-0.519791138731782,0.0299089489004981,-0.00433583763474287,1.48447732521054,-0.267509374620706,1.55957873395975,0.447120598058523,0.0979522621357322
Qm2gAAJFHj,3,4,2,-2,2,-2,-3,2,2,-2,-0.263617961357272,-0.519791138731782,0.0299089489004981,-0.00433583763474287,1.48447732521054,-0.267509374620706,1.63860765016055,0.447120598058523,0.0979522621357322
Qm2gAAJFHj,3,5,2,-2,2,-2,-3,2,2,1,-0.690512576521944,-0.519791138731782,0.0299089489004981,-0.00433583763474287,1.48447732521054,-0.267509374620706,0.976078654795054,0.447120598058523,0.0979522621357322
Qm2gAAJFHj,4,2,2,-3,2,-2,-3,2,2,1,0.0311426062564293,-1.61300013331179,0.0299089489004981,0.750485520122978,2.38817284336487,-0.267509374620706,1.02944155086221,1.4388278907941,0.0979522621357322
Qm2gAAJFHj,4,3,2,-3,2,-2,-2,2,2,-2,-0.49739358394745,-1.61300013331179,0.0299089489004981,0.750485520122978,2.38817284336487,-0.267509374620706,1.07552133238866,1.4388278907941,0.0979522621357322
Qm2gAAJFHj,4,4,2,-2,2,-2,-2,2,2,-2,0.0717992362721124,-1.61300013331179,0.0299089489004981,-0.759157195392463,2.38817284336487,-0.267509374620706,0.524970387898318,1.4388278907941,0.0979522621357322
Qm2gAAJFHj,4,5,2,-2,2,-2,-2,2,2,1,0.397052276397576,-1.61300013331179,0.0299089489004981,-0.759157195392463,2.38817284336487,-0.267509374620706,-2.64009593446439,1.4388278907941,0.0979522621357322
Qm2gAAJFHj,5,4,2,-2,2,-1,-1,1,2,1,0.000650133744667228,1.05119067570171,0.0299089489004981,-0.00433583763474287,-0.322913711098135,-0.267509374620706,-0.00254066582879992,-1.08935855275867,0.0979522621357322
Qm2gAAJFHj,6,5,2,-2,2,2,-2,2,2,-2,0.000650133744667228,-1.21620575750127,0.0299089489004981,-0.00433583763474287,-0.322913711098135,-0.267509374620706,-0.00254066582879992,1.94446517950465,0.0979522621357322
Qm2gAAJFHj,7,1,2,-1,3,-2,-2,-1,2,2,1.12277312217752,0.383928296787691,0.0299089489004981,-0.00433583763474287,-0.322913711098135,-0.267509374620706,-2.03618883743351,-0.164326093877698,0.0979522621357322
Qm2gAAJFHj,7,2,2,-2,2,-1,-2,2,2,1,-1.15399815870073,0.383928296787691,0.0299089489004981,-0.00433583763474287,-0.322913711098135,-0.267509374620706,1.14245437645938,-0.164326093877698,0.0979522621357322
Qm2gAAJFHj,7,3,2,-2,3,1,-2,1,1,1,0.899161657091263,0.383928296787691,0.0299089489004981,-0.00433583763474287,-0.322913711098135,-0.267509374620706,-1.44995740261509,-0.164326093877698,0.0979522621357322
Qm2gAAJFHj,7,4,2,-2,2,-2,-2,2,2,1,-0.422178818418436,0.383928296787691,0.0299089489004981,-0.00433583763474287,-0.322913711098135,-0.267509374620706,0.133512050531596,-0.164326093877698,0.0979522621357322
Qm2gAAJFHj,7,5,2,-2,2,-2,-2,2,2,1,-0.442507133426277,0.383928296787691,0.0299089489004981,-0.00433583763474287,-0.322913711098135,-0.267509374620706,2.19747648391362,-0.164326093877698,0.0979522621357322
Qm2gAAJFHj,8,1,2,-2,2,-2,-2,2,2,-2,-1.26377105974308,0.0988841737564596,0.0299089489004981,-0.00433583763474287,-0.322913711098135,-0.267509374620706,1.82334201284753,0.194294523124335,0.0979522621357322
Qm2gAAJFHj,8,2,-1,-2,2,-2,1,2,1,1,0.748732126033235,0.0988841737564596,0.0299089489004981,-0.00433583763474287,-0.322913711098135,-0.267509374620706,-2.32856303664506,0.194294523124335,0.0979522621357322
Qm2gAAJFHj,8,3,2,-2,2,-2,1,2,2,-2,1.48055146631553,0.0988841737564596,0.0299089489004981,-0.00433583763474287,-0.322913711098135,-0.267509374620706,-1.50251349757051,0.194294523124335,0.0979522621357322
Qm2gAAJFHj,8,4,2,-2,2,-2,-2,2,2,-2,-0.958846334625452,0.0988841737564596,0.0299089489004981,-0.00433583763474287,-0.322913711098135,-0.267509374620706,1.82334201284753,0.194294523124335,0.0979522621357322
Qm2gAAJFHj,8,5,2,-2,2,-2,-2,2,2,1,-0.00341552925690063,0.0988841737564596,0.0299089489004981,-0.00433583763474287,-0.322913711098135,-0.267509374620706,0.171689179376502,0.194294523124335,0.0979522621357322
Qm2gAAJFHj,9,1,2,-2,3,-2,-2,2,2,-2,0.366559803885815,-1.26479282392705,0.0299089489004981,0.599521248571433,0.761520910687068,-0.267509374620706,0.363365164910176,1.66948389857064,0.0979522621357322
Qm2gAAJFHj,9,2,2,-2,2,-2,-3,2,2,-2,0.427544748909339,-1.26479282392705,0.0299089489004981,-0.910121466944008,0.761520910687068,-0.267509374620706,0.284336248709375,1.66948389857064,0.0979522621357322
Qm2gAAJFHj,9,3,2,-3,2,-2,-2,3,2,-2,-0.0196781812631743,-1.26479282392705,0.0299089489004981,0.599521248571433,0.761520910687068,-0.267509374620706,0.284336248709375,1.66948389857064,0.0979522621357322
Qm2gAAJFHj,9,4,1,-2,3,1,-2,1,2,1,-0.263617961357272,-1.26479282392705,0.0299089489004981,0.599521248571433,0.761520910687068,-0.267509374620706,-1.2290772401823,1.66948389857064,0.0979522621357322
Qm2gAAJFHj,9,5,2,-2,3,-2,-2,2,2,-2,-0.507557741451371,-1.26479282392705,0.0299089489004981,-0.910121466944008,0.761520910687068,-0.267509374620706,0.284336248709375,1.66948389857064,0.0979522621357322
Qm2gAAJFHj,10,5,1,-2,2,-2,-2,2,-1,1,0.000650133744667228,1.11597343093608,0.0299089489004981,-0.00433583763474287,-0.322913711098135,-0.267509374620706,-0.00254066582879992,-2.03527704082632,0.0979522621357322
QoZK4chNWx,1,4,2,-1,3,1,-2,-1,-2,1,0.000650133744667228,1.12590678673869,0.30502845584885,-0.00433583763474287,0.297623878034509,1.47228073414343,-0.00254066582879992,-0.619464928964601,-0.00075247299232116
QoZK4chNWx,2,2,2,1,2,1,1,2,1,-3,0.44787306391718,-0.752793115058069,0.30502845584885,-0.759157195392463,-0.606071640119827,1.47228073414343,-0.00910598925485052,0.508055602375866,-0.00075247299232116
QoZK4chNWx,2,3,-1,-2,3,1,-1,2,1,-1,-0.446572796427846,-0.752793115058069,0.30502845584885,0.750485520122978,-0.606071640119827,1.47228073414343,0.00402465759725075,0.508055602375866,-0.00075247299232116
QoZK4chNWx,3,1,1,1,3,2,-1,2,-1,-1,0.000650133744667228,0.218948213457494,0.30502845584885,-0.00433583763474287,2.10501491434318,1.47228073414343,-0.00254066582879992,-1.58657046835174,-0.00075247299232116
QoZK4chNWx,4,1,1,-1,3,1,-2,2,1,-1,0.000650133744667228,0.25133959107468,0.30502845584885,-0.00433583763474287,0.297623878034509,1.47228073414343,-0.00254066582879992,0.898344404864551,-0.00075247299232116
QoZK4chNWx,5,1,1,-1,3,-1,-1,2,1,-2,0.000650133744667228,-0.785184492675255,0.30502845584885,-0.00433583763474287,0.297623878034509,1.47228073414343,-0.00254066582879992,1.86544994425169,-0.00075247299232116
QoZK4chNWx,6,2,1,-1,1,-3,-2,3,1,1,0.234425756334845,0.146067613818826,0.30502845584885,2.26012823563842,-2.4134626764285,1.47228073414343,1.10847046706301,-1.29779307781598,-0.00075247299232116
QoZK4chNWx,6,5,1,3,-1,-1,1,1,2,1,-0.23312548884551,0.146067613818826,0.30502845584885,-2.2687999109079,-2.4134626764285,1.47228073414343,-1.11355179872061,-1.29779307781598,-0.00075247299232116
RI5sjGw8xv,1,1,-1,-2,2,2,2,2,-2,-2,0.598302594975208,-1.05208558812448,0.574995268323524,0.599521248571433,1.04640016450524,-0.685109465991938,-2.04864372230127,0.553120958326124,-0.394890525580379
RI5sjGw8xv,1,2,1,-2,2,2,1,-2,2,1,-1.35321564577758,-1.05208558812448,0.574995268323524,0.599521248571433,1.04640016450524,-0.685109465991938,1.66697354455178,0.553120958326124,-0.394890525580379
RI5sjGw8xv,1,3,-2,1,2,2,2,1,1,1,1.10651047017125,-1.05208558812448,0.574995268323524,-0.910121466944008,1.04640016450524,-0.685109465991938,0.611951437097545,0.553120958326124,-0.394890525580379
RI5sjGw8xv,1,4,-1,1,2,2,1,1,3,1,0.069766404771328,-1.05208558812448,0.574995268323524,-0.910121466944008,1.04640016450524,-0.685109465991938,-1.17651440170026,0.553120958326124,-0.394890525580379
RI5sjGw8xv,1,5,-1,-1,2,1,2,1,2,1,-0.418113155416868,-1.05208558812448,0.574995268323524,0.599521248571433,1.04640016450524,-0.685109465991938,0.933529813208208,0.553120958326124,-0.394890525580379
RI5sjGw8xv,2,1,-2,3,2,3,3,1,-2,1,1.31182645175045,0.258145636490672,0.574995268323524,-2.77201414941305,-0.339266296664736,-0.685109465991938,-0.239654043344025,-1.33497908931916,-0.394890525580379
RI5sjGw8xv,2,2,-2,3,2,3,3,-2,3,2,1.35248308176613,0.258145636490672,0.574995268323524,0.24727128161783,-0.339266296664736,-0.685109465991938,-0.744125206307917,-1.33497908931916,-0.394890525580379
RI5sjGw8xv,2,3,1,1,2,2,2,2,-2,1,0.234425756334844,0.258145636490672,0.574995268323524,0.24727128161783,-0.339266296664736,-0.685109465991938,-0.239654043344025,-1.33497908931916,-0.394890525580379
RI5sjGw8xv,2,4,2,1,2,1,-1,1,1,1,-1.77807742944147,0.258145636490672,0.574995268323524,1.75691399713327,-0.339266296664736,-0.685109465991938,0.47168608920165,-1.33497908931916,-0.394890525580379
RI5sjGw8xv,2,5,2,-1,2,2,-1,2,1,1,-2.48956845471592,0.258145636490672,0.574995268323524,0.24727128161783,-0.339266296664736,-0.685109465991938,1.48062841512943,-1.33497908931916,-0.394890525580379
RI5sjGw8xv,3,2,-2,2,2,3,3,-2,-3,2,2.8567783923464,0.517276657428155,0.574995268323524,-2.64621058978676,-0.489882216357126,-0.685109465991938,-1.83189506996214,-0.292314673639073,-0.394890525580379
RI5sjGw8xv,3,3,-1,1,2,2,2,-1,1,1,0.214097441327002,0.517276657428155,0.574995268323524,0.373074841244117,-0.489882216357126,-0.685109465991938,0.392858551475206,-0.292314673639073,-0.394890525580379
RI5sjGw8xv,3,4,1,-1,2,3,1,-2,-1,-1,-1.81873405945715,0.517276657428155,0.574995268323524,1.88271755675956,-0.489882216357126,-0.685109465991938,0.714436927585869,-0.292314673639073,-0.394890525580379
RI5sjGw8xv,3,5,-1,1,2,3,2,2,-1,1,-1.24954123923759,0.517276657428155,0.574995268323524,0.373074841244117,-0.489882216357126,-0.685109465991938,0.714436927585869,-0.292314673639073,-0.394890525580379
RI5sjGw8xv,4,1,-1,-1,2,3,2,-1,-2,1,1.44396049930141,0.654940012301193,0.574995268323524,-0.381746516513603,0.41381330179721,-0.685109465991938,-0.163329853884131,1.29625444754923,-0.394890525580379
RI5sjGw8xv,4,2,-1,2,2,2,1,1,1,-1,-0.914124041608201,0.654940012301193,0.574995268323524,1.12789619900184,0.41381330179721,-0.685109465991938,-0.163329853884131,1.29625444754923,-0.394890525580379
RI5sjGw8xv,4,3,-2,-1,2,3,2,1,-1,-1,-0.100991441294541,0.654940012301193,0.574995268323524,-0.381746516513603,0.41381330179721,-0.685109465991938,0.158248522226532,1.29625444754923,-0.394890525580379
RI5sjGw8xv,4,4,-2,1,2,2,2,1,-1,-1,-0.426244481420005,0.654940012301193,0.574995268323524,-0.381746516513603,0.41381330179721,-0.685109465991938,0.158248522226532,1.29625444754923,-0.394890525580379
RI5sjGw8xv,5,4,-1,1,2,3,2,1,-2,1,0.000650133744667228,1.95059511698861,0.574995268323524,-0.00433583763474287,-1.84542549358863,-0.685109465991938,-0.00254066582879992,0.0866889259694689,-0.394890525580379
RI5sjGw8xv,6,1,1,-2,2,1,-2,1,2,-1,-0.129451082305519,-2.12424018725332,0.574995268323524,0.901449791674522,0.68492195724351,-0.685109465991938,0.520362409745673,1.43270873846034,-0.394890525580379
RI5sjGw8xv,6,2,2,-2,2,-1,-1,2,2,1,-1.06455357266623,-2.12424018725332,0.574995268323524,0.901449791674522,0.68492195724351,-0.685109465991938,0.0158912467817807,1.43270873846034,-0.394890525580379
RI5sjGw8xv,6,3,1,-1,2,2,-1,1,1,1,-0.251420972352568,-2.12424018725332,0.574995268323524,-0.608192923840919,0.68492195724351,-0.685109465991938,0.0158912467817807,1.43270873846034,-0.394890525580379
RI5sjGw8xv,6,5,1,-1,2,2,-1,1,-1,-1,1.51714243332964,-2.12424018725332,0.574995268323524,-0.608192923840919,0.68492195724351,-0.685109465991938,-1.08521064219891,1.43270873846034,-0.394890525580379
RI5sjGw8xv,7,2,1,-2,2,1,-2,1,1,-2,-0.521109951456598,-1.90937738239265,0.574995268323524,0.498878400870404,1.16689290025916,-0.685109465991938,0.808000197844245,1.20116717237093,-0.394890525580379
